hour_of_year,insolation,temperature,wind,rainfall
1350,830,26.224,,
1351,851,27.21,,
1352,804,27.805,,
1353,655,27.859,,
1354,442,27.394,,
1355,184,26.316,,
1356,22,24.077,,
1357,0,21.366,,
1358,0,20.555,,
1359,0,19.489,,
1360,0,18.61,,
1361,0,17.742,,
1362,0,16.979,,
1363,0,16.386,,
1364,0,15.672,,
1365,0,15.026,,
1366,0,13.977,,
1367,0,13.055,,
1368,0,12.374,,
1369,7,12.048,,
1370,160,14.587,,
1371,426,18.552,,
1372,668,22.064,,
1373,845,24.355,,
1374,962,26.034,,
1375,974,26.965,,
1376,900,27.165,,
1377,753,26.785,,
1378,537,25.919,,
1379,272,24.559,,
1380,48,21.724,,
1381,0,18.174,,
1382,0,17.17,,
1383,0,16.287,,
1384,0,15.502,,
1385,0,14.709,,
1386,0,13.926,,
1387,0,13.155,,
1388,0,12.392,,
1389,0,11.632,,
1390,0,10.949,,
1391,0,10.422,,
1392,0,10.041,,
1393,13,10.206,,
1394,230,14.429,,
1395,503,18.629,,
1396,739,22.466,,
1397,913,24.319,,
1398,1016,25.849,,
1399,1025,26.964,,
1400,947,27.568,,
1401,790,27.612,,
1402,564,27.078,,
1403,288,25.93,,
1404,52,22.872,,
1405,0,20.079,,
1406,0,18.697,,
1407,0,17.506,,
1408,0,16.415,,
1409,0,15.425,,
1410,0,14.776,,
1411,0,14.315,,
1412,0,13.817,,
1413,0,13.367,,
1414,0,12.67,,
1415,0,12.148,,
1416,0,11.809,,
1417,10,12.073,,
1418,202,16.127,,
1419,468,20.252,,
1420,699,24.449,,
1421,869,26.561,,
1422,972,28.103,,
1423,981,29.212,,
1424,905,29.859,,
1425,753,29.972,,
1426,537,29.49,,
1427,274,28.407,,
1428,49,25.657,,
1429,0,23.388,,
1430,0,21.929,,
1431,0,20.314,,
1432,0,18.998,,
1433,0,18.016,,
1434,0,17.32,,
1435,0,17.258,,
1436,0,17.132,,
1437,0,17.377,,
1438,0,17.314,,
1439,0,17.257,,
1440,0,17.369,,
1441,0,17.377,,
1442,16,18.865,,
1443,159,21.914,,
1444,282,25.745,,
1445,405,28.129,,
1446,517,29.842,,
1447,558,31.147,,
1448,516,31.989,,
1449,423,32.282,,
1450,275,32.005,,
1451,94,31.021,,
1452,11,27.209,,
1453,0,25.397,,
1454,0,25.072,,
1455,0,23.943,,
1456,0,22.564,,
1457,0,21.389,,
1458,0,20.416,,
1459,0,19.325,,
1460,0,18.289,,
1461,0,17.452,,
1462,0,16.828,,
1463,0,16.513,,
1464,0,16.42,,
1465,4,16.7,,
1466,94,19.242,,
1467,311,22.686,,
1468,561,25.657,,
1469,741,27.618,,
1470,784,28.839,,
1471,784,29.596,,
1472,713,29.934,,
1473,574,29.877,,
1474,384,29.376,,
1475,162,28.337,,
1476,22,26.067,,
1477,0,22.811,,
1478,0,21.688,,
1479,0,20.63,,
1480,0,19.591,,
1481,0,18.602,,
1482,0,17.67,,
1483,0,16.808,,
1484,0,16,,
1485,0,15.207,,
1486,0,14.455,,
1487,0,13.779,,
1488,0,13.164,,
1489,7,13.091,,
1490,153,15.698,,
1491,411,19.673,,
1492,647,22.964,,
1493,825,24.806,,
1494,947,26.278,,
1495,961,27.244,,
1496,887,27.652,,
1497,729,27.431,,
1498,511,26.712,,
1499,245,25.45,,
1500,38,22.997,,
1501,0,19.506,,
1502,0,18.481,,
1503,0,17.611,,
1504,0,16.884,,
1505,0,16.222,,
1506,0,15.62,,
1507,0,15.027,,
1508,0,14.419,,
1509,0,13.765,,
1510,0,13.132,,
1511,0,12.616,,
1512,0,12.218,,
1513,13,12.48,,
1514,211,16.325,,
1515,478,20.701,,
1516,711,23.845,,
1517,881,25.901,,
1518,971,27.591,,
1519,984,28.753,,
1520,913,29.34,,
1521,759,29.315,,
1522,545,28.656,,
1523,283,27.398,,
1524,47,24.323,,
1525,0,20.491,,
1526,0,19.428,,
1527,0,18.532,,
1528,0,17.806,,
1529,0,17.172,,
1530,0,16.622,,
1531,0,16.102,,
1532,0,15.661,,
1533,0,15.37,,
1534,0,15.203,,
1535,0,15.092,,
1536,0,14.999,,
1537,13,15.154,,
1538,194,18.63,,
1539,448,22.375,,
1540,676,24.879,,
1541,844,26.619,,
1542,964,28.087,,
1543,975,29.142,,
1544,903,29.713,,
1545,741,29.704,,
1546,526,29.157,,
1547,268,28.032,,
1548,43,25.243,,
1549,0,22.227,,
1550,0,21.385,,
1551,0,20.952,,
1552,0,20.919,,
1553,0,20.793,,
1554,0,20.349,,
1555,0,19.87,,
1556,0,19.399,,
1557,0,18.818,,
1558,0,18.035,,
1559,0,17.267,,
1560,0,16.761,,
1561,11,16.724,,
1562,184,19.112,,
1563,444,22.816,,
1564,678,26.717,,
1565,851,28.479,,
1566,970,29.89,,
1567,981,30.924,,
1568,908,31.441,,
1569,739,31.418,,
1570,515,30.938,,
1571,242,29.893,,
1572,26,26.811,,
1573,0,24.195,,
1574,0,23.616,,
1575,0,23.26,,
1576,0,22.782,,
1577,0,22.158,,
1578,0,21.639,,
1579,0,21.235,,
1580,0,20.979,,
1581,0,20.165,,
1582,0,18.929,,
1583,0,17.923,,
1584,0,16.989,,
1585,7,16.595,,
1586,136,19.46,,
1587,390,23.091,,
1588,622,26.4,,
1589,793,28.656,,
1590,902,30.327,,
1591,918,31.425,,
1592,846,31.917,,
1593,707,31.781,,
1594,497,31.058,,
1595,244,29.749,,
1596,35,26.875,,
1597,0,22.88,,
1598,0,21.735,,
1599,0,20.942,,
1600,0,20.377,,
1601,0,19.867,,
1602,0,19.392,,
1603,0,19,,
1604,0,18.562,,
1605,0,18.011,,
1606,0,17.323,,
1607,0,16.529,,
1608,0,15.602,,
1609,9,15.257,,
1610,157,18.304,,
1611,412,21.852,,
1612,645,25.243,,
1613,818,27.443,,
1614,937,28.916,,
1615,949,29.873,,
1616,878,30.345,,
1617,712,30.237,,
1618,489,29.556,,
1619,182,28.256,,
1620,24,25.816,,
1621,0,22.33,,
1622,0,21.039,,
1623,0,19.811,,
1624,0,18.905,,
1625,0,18.334,,
1626,0,17.661,,
1627,0,16.907,,
1628,0,15.971,,
1629,0,15.469,,
1630,0,15.132,,
1631,0,15.122,,
1632,0,15.015,,
1633,10,15.6,,
1634,162,18.887,,
1635,443,23.172,,
1636,675,26.81,,
1637,844,28.742,,
1638,937,30.237,,
1639,944,31.512,,
1640,867,32.186,,
1641,711,32.207,,
1642,497,31.645,,
1643,243,30.524,,
1644,37,27.875,,
1645,0,24.232,,
1646,0,23.182,,
1647,0,22.192,,
1648,0,21.347,,
1649,0,20.892,,
1650,0,20.555,,
1651,0,19.583,,
1652,0,18.225,,
1653,0,16.98,,
1654,0,16.043,,
1655,0,15.244,,
1656,0,14.415,,
1657,20,14.399,,
1658,244,17.599,,
1659,513,20.744,,
1660,743,23.675,,
1661,911,25.83,,
1662,1009,27.412,,
1663,1020,28.52,,
1664,945,29.097,,
1665,782,29.099,,
1666,567,28.623,,
1667,301,27.566,,
1668,56,24.981,,
1669,0,20.991,,
1670,0,20.369,,
1671,0,19.861,,
1672,0,19.299,,
1673,0,18.707,,
1674,0,18.068,,
1675,0,17.347,,
1676,0,16.719,,
1677,0,16.251,,
1678,0,15.801,,
1679,0,15.427,,
1680,0,15.051,,
1681,4,15.622,,
1682,40,18.547,,
1683,108,21.546,,
1684,198,24.343,,
1685,297,25.814,,
1686,495,27.212,,
1687,630,28.412,,
1688,624,29.155,,
1689,453,29.208,,
1690,272,28.674,,
1691,130,27.708,,
1692,20,25.316,,
1693,0,21.523,,
1694,0,20.482,,
1695,0,19.606,,
1696,0,18.778,,
1697,0,17.862,,
1698,0,16.944,,
1699,0,16.218,,
1700,0,15.768,,
1701,0,15.473,,
1702,0,15.193,,
1703,0,14.993,,
1704,0,14.791,,
1705,2,15.401,,
1706,29,17.321,,
1707,87,20.155,,
1708,142,22.809,,
1709,325,24.763,,
1710,606,26.94,,
1711,674,28.191,,
1712,745,29.008,,
1713,668,29.275,,
1714,471,28.864,,
1715,230,27.809,,
1716,36,25.441,,
1717,0,21.516,,
1718,0,20.504,,
1719,0,19.904,,
1720,0,19.55,,
1721,0,19.214,,
1722,0,18.923,,
1723,0,18.55,,
1724,0,18.226,,
1725,0,17.648,,
1726,0,16.933,,
1727,0,16.425,,
1728,0,16.117,,
1729,16,16.192,,
1730,203,19.158,,
1731,462,23.217,,
1732,691,26.304,,
1733,860,27.9,,
1734,962,29.139,,
1735,975,29.932,,
1736,904,30.285,,
1737,750,30.052,,
1738,535,29.232,,
1739,278,27.894,,
1740,51,25.395,,
1741,0,21.243,,
1742,0,20.059,,
1743,0,19.097,,
1744,0,18.395,,
1745,0,17.646,,
1746,0,16.912,,
1747,0,16.302,,
1748,0,15.757,,
1749,0,15.184,,
1750,0,14.629,,
1751,0,14.209,,
1752,0,13.911,,
1753,15,14.492,,
1754,190,17.613,,
1755,446,22.281,,
1756,676,26.183,,
1757,849,28.095,,
1758,954,29.56,,
1759,968,30.641,,
1760,899,31.21,,
1761,747,31.226,,
1762,529,30.623,,
1763,269,29.346,,
1764,48,26.505,,
1765,0,22.26,,
1766,0,21.252,,
1767,0,20.389,,
1768,0,19.466,,
1769,0,18.526,,
1770,0,17.625,,
1771,0,16.853,,
1772,0,16.25,,
1773,0,15.784,,
1774,0,15.374,,
1775,0,14.972,,
1776,0,14.583,,
1777,18,14.974,,
1778,206,18.228,,
1779,370,22.59,,
1780,481,26.496,,
1781,545,28.215,,
1782,658,29.62,,
1783,836,30.982,,
1784,846,31.852,,
1785,720,32.034,,
1786,509,31.601,,
1787,249,30.526,,
1788,41,27.46,,
1789,0,23.455,,
1790,0,22.089,,
1791,0,20.703,,
1792,0,19.573,,
1793,0,18.753,,
1794,0,18.16,,
1795,0,17.536,,
1796,0,17.114,,
1797,0,16.797,,
1798,0,16.55,,
1799,0,16.203,,
1800,0,15.485,,
1801,18,15.796,,
1802,215,19.249,,
1803,481,23.923,,
1804,714,27.781,,
1805,887,30.016,,
1806,980,31.624,,
1807,993,32.683,,
1808,925,33.136,,
1809,773,32.972,,
1810,562,32.241,,
1811,307,30.921,,
1812,66,27.928,,
1813,0,23.224,,
1814,0,21.974,,
1815,0,20.954,,
1816,0,20.242,,
1817,0,19.416,,
1818,0,18.861,,
1819,0,18.456,,
1820,0,17.612,,
1821,0,16.722,,
1822,0,16.027,,
1823,0,15.547,,
1824,0,15.217,,
1825,22,16.057,,
1826,191,21.041,,
1827,400,25.236,,
1828,522,28.419,,
1829,636,29.878,,
1830,900,31.511,,
1831,984,32.761,,
1832,918,33.489,,
1833,750,33.557,,
1834,531,33.023,,
1835,273,31.819,,
1836,49,29.172,,
1837,0,24.814,,
1838,0,23.527,,
1839,0,22.518,,
1840,0,21.725,,
1841,0,21.106,,
1842,0,20.561,,
1843,0,20.047,,
1844,0,19.574,,
1845,0,19.281,,
1846,0,19.182,,
1847,0,19.314,,
1848,0,19.59,,
1849,15,20.193,,
1850,186,23.274,,
1851,435,27.239,,
1852,658,30.472,,
1853,824,32.559,,
1854,937,34.06,,
1855,950,35,,
1856,878,35.409,,
1857,728,35.312,,
1858,511,34.728,,
1859,250,33.507,,
1860,38,30.886,,
1861,0,26.438,,
1862,0,25.121,,
1863,0,24.117,,
1864,0,23.216,,
1865,0,22.385,,
1866,0,21.624,,
1867,0,20.774,,
1868,0,19.804,,
1869,0,18.717,,
1870,0,17.897,,
1871,0,17.124,,
1872,0,16.411,,
1873,17,16.759,,
1874,209,19.932,,
1875,480,23.013,,
1876,717,26.55,,
1877,892,29,,
1878,994,30.893,,
1879,1005,32.226,,
1880,931,32.94,,
1881,778,32.978,,
1882,563,32.412,,
1883,304,31.19,,
1884,62,28.682,,
1885,0,24.09,,
1886,0,22.908,,
1887,0,22.123,,
1888,0,21.583,,
1889,0,21.269,,
1890,0,20.95,,
1891,0,20.368,,
1892,0,19.58,,
1893,0,18.933,,
1894,0,18.583,,
1895,0,18.574,,
1896,0,18.645,,
1897,13,18.754,,
1898,170,21.779,,
1899,408,26.187,,
1900,635,29.896,,
1901,819,31.609,,
1902,939,32.931,,
1903,950,33.852,,
1904,879,34.291,,
1905,723,34.198,,
1906,516,33.598,,
1907,262,32.464,,
1908,46,30.04,,
1909,0,25.887,,
1910,0,24.629,,
1911,0,23.53,,
1912,0,22.5,,
1913,0,21.555,,
1914,0,20.722,,
1915,0,19.984,,
1916,0,19.432,,
1917,0,18.881,,
1918,0,18.329,,
1919,0,17.876,,
1920,0,17.485,,
1921,14,18.248,,
1922,171,22.449,,
1923,418,26.809,,
1924,643,31.223,,
1925,813,33.214,,
1926,925,34.543,,
1927,938,35.421,,
1928,868,35.848,,
1929,705,35.766,,
1930,496,35.176,,
1931,248,34.011,,
1932,43,31.13,,
1933,0,26.674,,
1934,0,25.335,,
1935,0,24.434,,
1936,0,23.419,,
1937,0,22.368,,
1938,0,21.39,,
1939,0,20.651,,
1940,0,20.075,,
1941,0,19.567,,
1942,0,19.25,,
1943,0,18.946,,
1944,0,18.681,,
1945,13,19.66,,
1946,157,23.68,,
1947,282,27.73,,
1948,564,32.061,,
1949,714,33.89,,
1950,776,35.042,,
1951,819,35.883,,
1952,791,36.317,,
1953,672,36.233,,
1954,469,35.606,,
1955,225,34.407,,
1956,34,31.626,,
1957,0,27.412,,
1958,0,26.505,,
1959,0,26.128,,
1960,0,25.915,,
1961,0,25.772,,
1962,0,25.566,,
1963,0,24.927,,
1964,0,23.785,,
1965,0,23.048,,
1966,0,22.466,,
1967,0,21.978,,
1968,0,21.837,,
1969,8,22.116,,
1970,137,24.984,,
1971,376,29.145,,
1972,599,32.644,,
1973,766,34.479,,
1974,881,35.844,,
1975,890,36.676,,
1976,814,37.05,,
1977,653,36.921,,
1978,436,36.325,,
1979,172,35.134,,
1980,22,33.1,,
1981,0,29.155,,
1982,0,27.836,,
1983,0,27.031,,
1984,0,26.046,,
1985,0,24.789,,
1986,0,23.718,,
1987,0,22.787,,
1988,0,21.969,,
1989,0,21.315,,
1990,0,20.874,,
1991,0,20.471,,
1992,0,20.101,,
1993,5,21.129,,
1994,37,24.001,,
1995,154,27.384,,
1996,499,30.791,,
1997,675,33.17,,
1998,576,34.305,,
1999,358,34.393,,
2000,596,35.071,,
2001,576,35.268,,
2002,383,34.716,,
2003,163,33.571,,
2004,21,31.539,,
2005,0,27.828,,
2006,0,26.751,,
2007,0,25.833,,
2008,0,25.067,,
2009,0,24.36,,
2010,0,23.722,,
2011,0,22.749,,
2012,0,21.612,,
2013,0,20.775,,
2014,0,20.057,,
2015,0,19.46,,
2016,0,19.082,,
2017,18,20.064,,
2018,201,23.789,,
2019,458,28.498,,
2020,687,31.805,,
2021,856,33.858,,
2022,956,35.547,,
2023,970,36.798,,
2024,902,37.525,,
2025,751,37.649,,
2026,543,37.164,,
2027,294,36.005,,
2028,64,33.146,,
2029,0,28.101,,
2030,0,26.526,,
2031,0,25.471,,
2032,0,24.275,,
2033,0,23.199,,
2034,0,22.333,,
2035,0,21.717,,
2036,0,21.191,,
2037,0,20.626,,
2038,0,20.187,,
2039,0,19.924,,
2040,0,19.733,,
2041,12,20.822,,
2042,146,25.474,,
2043,389,29.598,,
2044,634,33.589,,
2045,818,35.69,,
2046,933,37.253,,
2047,947,38.289,,
2048,870,38.8,,
2049,703,38.792,,
2050,497,38.311,,
2051,259,37.249,,
2052,54,34.499,,
2053,0,29.984,,
2054,0,28.908,,
2055,0,28.283,,
2056,0,27.73,,
2057,0,26.884,,
2058,0,25.882,,
2059,0,25.038,,
2060,0,24.218,,
2061,0,23.809,,
2062,0,23.789,,
2063,0,23.821,,
2064,0,23.803,,
2065,15,24.279,,
2066,166,27.576,,
2067,429,31.726,,
2068,660,35.574,,
2069,825,37.919,,
2070,915,39.684,,
2071,926,40.901,,
2072,859,41.543,,
2073,718,41.636,,
2074,512,41.06,,
2075,267,39.877,,
2076,51,36.96,,
2077,0,31.999,,
2078,0,30.464,,
2079,0,29.321,,
2080,0,28.367,,
2081,0,27.528,,
2082,0,26.833,,
2083,0,26.163,,
2084,0,25.288,,
2085,0,24.243,,
2086,0,23.151,,
2087,0,22.531,,
2088,0,22.644,,
2089,10,23.69,,
2090,136,27.081,,
2091,355,30.963,,
2092,563,35.77,,
2093,556,38.069,,
2094,477,38.843,,
2095,535,39.394,,
2096,678,39.981,,
2097,656,40.149,,
2098,486,39.703,,
2099,229,38.59,,
2100,43,35.957,,
2101,0,31.292,,
2102,0,29.974,,
2103,0,28.988,,
2104,0,28.372,,
2105,0,27.943,,
2106,0,27.424,,
2107,0,26.786,,
2108,0,25.833,,
2109,0,24.588,,
2110,0,23.485,,
2111,0,22.74,,
2112,0,22.179,,
2113,13,22.94,,
2114,172,26.648,,
2115,420,30.022,,
2116,647,33.724,,
2117,818,36.72,,
2118,928,38.576,,
2119,944,39.749,,
2120,876,40.304,,
2121,732,40.328,,
2122,526,39.87,,
2123,278,38.8,,
2124,55,36.043,,
2125,0,31.045,,
2126,0,29.671,,
2127,0,28.642,,
2128,0,27.682,,
2129,0,26.832,,
2130,0,26.041,,
2131,0,25.305,,
2132,0,24.554,,
2133,0,23.683,,
2134,0,22.956,,
2135,0,22.482,,
2136,0,22.225,,
2137,13,23.197,,
2138,163,26.985,,
2139,398,31.568,,
2140,617,35.754,,
2141,782,37.731,,
2142,896,39.025,,
2143,908,39.771,,
2144,839,40.002,,
2145,695,39.753,,
2146,491,39.05,,
2147,252,37.841,,
2148,47,35.584,,
2149,0,30.93,,
2150,0,29.396,,
2151,0,28.25,,
2152,0,27.348,,
2153,0,26.745,,
2154,0,26.374,,
2155,0,26.134,,
2156,0,25.848,,
2157,0,25.689,,
2158,0,25.59,,
2159,0,25.533,,
2160,0,25.32,,
2161,14,25.528,,
2162,167,27.976,,
2163,408,32.086,,
2164,631,35.964,,
2165,800,37.821,,
2166,926,39.078,,
2167,941,39.812,,
2168,874,40.107,,
2169,728,39.951,,
2170,523,39.305,,
2171,281,38.159,,
2172,61,35.366,,
2173,0,30.751,,
2174,0,29.66,,
2175,0,29.115,,
2176,0,28.562,,
2177,0,28.075,,
2178,0,27.725,,
2179,0,27.299,,
2180,0,26.816,,
2181,0,26.464,,
2182,0,26.155,,
2183,0,25.89,,
2184,0,25.009,,
2185,18,24.834,,
2186,193,27.624,,
2187,438,31.455,,
2188,659,36.177,,
2189,819,38.393,,
2190,923,39.784,,
2191,934,40.619,,
2192,863,40.961,,
2193,667,40.685,,
2194,455,39.978,,
2195,220,38.821,,
2196,36,35.836,,
2197,0,32.221,,
2198,0,31.589,,
2199,0,31.137,,
2200,0,30.685,,
2201,0,30.026,,
2202,0,29.286,,
2203,0,28.103,,
2204,0,26.785,,
2205,0,25.336,,
2206,0,23.963,,
2207,0,22.811,,
2208,0,21.9,,
2209,11,22.412,,
2210,160,25.871,,
2211,394,30.005,,
2212,612,34.812,,
2213,777,37.408,,
2214,914,39.236,,
2215,927,40.375,,
2216,858,40.914,,
2217,699,40.887,,
2218,496,40.411,,
2219,258,39.426,,
2220,51,37.084,,
2221,0,32.893,,
2222,0,31.621,,
2223,0,30.893,,
2224,0,30.265,,
2225,0,29.612,,
2226,0,28.926,,
2227,0,28.075,,
2228,0,27.085,,
2229,0,25.965,,
2230,0,24.877,,
2231,0,24.042,,
2232,0,23.551,,
2233,12,24.4,,
2234,171,28.123,,
2235,407,32.381,,
2236,618,37.761,,
2237,763,40.129,,
2238,844,41.386,,
2239,843,42.132,,
2240,738,42.377,,
2241,491,41.985,,
2242,252,41.211,,
2243,70,40.059,,
2244,11,37.738,,
2245,0,33.815,,
2246,0,32.146,,
2247,0,30.874,,
2248,0,29.797,,
2249,0,28.903,,
2250,0,28.092,,
2251,0,27.279,,
2252,0,26.431,,
2253,0,25.339,,
2254,0,24.058,,
2255,0,22.978,,
2256,0,22.414,,
2257,14,23.591,,
2258,182,26.917,,
2259,423,31.218,,
2260,638,36.265,,
2261,798,39.17,,
2262,892,40.728,,
2263,905,41.591,,
2264,841,41.895,,
2265,681,41.692,,
2266,481,41.059,,
2267,248,39.92,,
2268,48,37.756,,
2269,0,32.79,,
2270,0,31.088,,
2271,0,29.915,,
2272,0,28.826,,
2273,0,27.778,,
2274,0,26.702,,
2275,0,25.597,,
2276,0,24.478,,
2277,0,23.435,,
2278,0,22.547,,
2279,0,21.865,,
2280,0,21.502,,
2281,13,22.863,,
2282,139,26.038,,
2283,264,29.819,,
2284,488,34.327,,
2285,726,37.714,,
2286,880,39.528,,
2287,869,40.577,,
2288,730,40.973,,
2289,515,40.794,,
2290,256,40.07,,
2291,82,38.975,,
2292,17,36.971,,
2293,0,32.815,,
2294,0,31.366,,
2295,0,30.16,,
2296,0,29.239,,
2297,0,28.515,,
2298,0,27.973,,
2299,0,27.496,,
2300,0,26.667,,
2301,0,25.419,,
2302,0,24.356,,
2303,0,23.533,,
2304,0,22.803,,
2305,9,23.821,,
2306,143,26.526,,
2307,365,29.89,,
2308,564,33.778,,
2309,716,37.627,,
2310,863,40.143,,
2311,889,41.395,,
2312,823,41.937,,
2313,674,41.877,,
2314,473,41.341,,
2315,239,40.309,,
2316,44,38.295,,
2317,0,33.578,,
2318,0,32.001,,
2319,0,31.01,,
2320,0,30.14,,
2321,0,29.388,,
2322,0,28.321,,
2323,0,26.971,,
2324,0,25.846,,
2325,0,25.117,,
2326,0,24.559,,
2327,0,23.944,,
2328,0,23.417,,
2329,6,24.236,,
2330,112,26.754,,
2331,330,29.886,,
2332,557,34.01,,
2333,738,37.394,,
2334,869,39.204,,
2335,890,40.089,,
2336,830,40.431,,
2337,710,40.407,,
2338,507,39.954,,
2339,266,39.003,,
2340,53,37.104,,
2341,0,32.305,,
2342,0,31.019,,
2343,0,30.072,,
2344,0,29.225,,
2345,0,28.811,,
2346,0,28.536,,
2347,0,28.012,,
2348,0,27.308,,
2349,0,26.596,,
2350,0,25.757,,
2351,0,24.826,,
2352,0,23.788,,
2353,8,24.509,,
2354,131,27.139,,
2355,351,30.328,,
2356,561,34.447,,
2357,714,37.191,,
2358,832,38.941,,
2359,820,39.922,,
2360,745,40.313,,
2361,618,40.224,,
2362,432,39.685,,
2363,214,38.649,,
2364,37,36.942,,
2365,0,32.709,,
2366,0,31.079,,
2367,0,30.026,,
2368,0,29.102,,
2369,0,28.313,,
2370,0,27.654,,
2371,0,27,,
2372,0,26.206,,
2373,0,25.16,,
2374,0,24.249,,
2375,0,23.608,,
2376,0,23.073,,
2377,5,24.017,,
2378,76,26.283,,
2379,217,29.356,,
2380,367,33.103,,
2381,480,36.135,,
2382,624,38.029,,
2383,562,38.919,,
2384,442,39.164,,
2385,315,38.999,,
2386,211,38.606,,
2387,90,37.846,,
2388,14,36.28,,
2389,0,32.994,,
2390,0,32.083,,
2391,0,31.167,,
2392,0,29.946,,
2393,0,28.852,,
2394,0,27.985,,
2395,0,27.278,,
2396,0,26.559,,
2397,0,25.801,,
2398,0,25.056,,
2399,0,24.388,,
2400,0,23.759,,
2401,10,25.087,,
2402,149,28.136,,
2403,375,32.478,,
2404,590,36.351,,
2405,752,38.474,,
2406,851,39.91,,
2407,864,40.802,,
2408,796,41.195,,
2409,641,41.088,,
2410,441,40.522,,
2411,212,39.453,,
2412,34,37.486,,
2413,0,32.941,,
2414,0,31.429,,
2415,0,30.508,,
2416,0,29.792,,
2417,0,29.189,,
2418,0,28.629,,
2419,0,28.155,,
2420,0,27.65,,
2421,0,27.044,,
2422,0,26.136,,
2423,0,25.38,,
2424,0,24.683,,
2425,5,25.903,,
2426,89,28.926,,
2427,276,32.995,,
2428,474,36.542,,
2429,628,38.745,,
2430,818,40.235,,
2431,810,41.038,,
2432,701,41.285,,
2433,496,40.954,,
2434,323,40.281,,
2435,143,39.208,,
2436,21,37.591,,
2437,0,33.846,,
2438,0,32.298,,
2439,0,31.362,,
2440,0,30.532,,
2441,0,29.705,,
2442,0,28.856,,
2443,0,27.938,,
2444,0,26.978,,
2445,0,25.924,,
2446,0,24.865,,
2447,0,24.005,,
2448,0,23.653,,
2449,13,24.989,,
2450,172,27.938,,
2451,404,32.606,,
2452,615,36.405,,
2453,773,38.421,,
2454,864,39.894,,
2455,870,40.845,,
2456,806,41.248,,
2457,675,41.157,,
2458,468,40.511,,
2459,223,39.352,,
2460,32,37.573,,
2461,0,33.32,,
2462,0,31.5,,
2463,0,30.409,,
2464,0,29.447,,
2465,0,28.546,,
2466,0,27.728,,
2467,0,27.024,,
2468,0,26.536,,
2469,0,25.981,,
2470,0,25.661,,
2471,0,25.45,,
2472,0,25.655,,
2473,7,27.001,,
2474,121,30.057,,
2475,358,34.581,,
2476,561,36.885,,
2477,640,38.576,,
2478,620,39.639,,
2479,489,39.991,,
2480,396,39.957,,
2481,504,40.215,,
2482,454,40.068,,
2483,243,39.185,,
2484,29,37.514,,
2485,0,33.875,,
2486,0,32.669,,
2487,0,31.854,,
2488,0,30.869,,
2489,0,29.927,,
2490,0,29.04,,
2491,0,28.22,,
2492,0,27.357,,
2493,0,26.715,,
2494,0,26.456,,
2495,0,26.08,,
2496,0,25.666,,
2497,3,27.002,,
2498,21,29.038,,
2499,22,30.966,,
2500,24,32.353,,
2501,25,33.215,,
2502,41,33.503,,
2503,110,34.43,,
2504,192,35.844,,
2505,69,36.08,,
2506,18,35.367,,
2507,4,33.761,,
2508,1,31.864,,
2509,0,30.106,,
2510,0,29.062,,
2511,0,28.5,,
2512,0,28.022,,
2513,0,27.228,,
2514,0,26.303,,
2515,0,25.553,,
2516,0,25.183,,
2517,0,24.826,,
2518,0,24.298,,
2519,0,23.531,,
2520,0,22.689,,
2521,5,23.631,,
2522,85,26.017,,
2523,244,28.62,,
2524,367,30.793,,
2525,472,32.366,,
2526,509,33.375,,
2527,483,33.896,,
2528,379,33.846,,
2529,295,33.592,,
2530,192,33.104,,
2531,94,32.316,,
2532,11,31.144,,
2533,0,29.721,,
2534,0,28.609,,
2535,0,26.869,,
2536,0,24.841,,
2537,0,23.62,,
2538,0,22.458,,
2539,0,21.539,,
2540,0,20.729,,
2541,0,19.983,,
2542,0,19.395,,
2543,0,18.921,,
2544,0,18.553,,
2545,12,19.868,,
2546,161,22.715,,
2547,379,25.48,,
2548,563,27.333,,
2549,704,28.83,,
2550,750,29.94,,
2551,773,30.848,,
2552,733,31.529,,
2553,563,31.666,,
2554,371,31.481,,
2555,131,30.752,,
2556,12,29.632,,
2557,0,27.332,,
2558,0,26.248,,
2559,0,25.739,,
2560,0,25.425,,
2561,0,24.976,,
2562,0,24.292,,
2563,0,23.488,,
2564,0,22.692,,
2565,0,21.911,,
2566,0,21.112,,
2567,0,20.457,,
2568,0,19.914,,
2569,12,21.45,,
2570,168,24.782,,
2571,399,28.025,,
2572,611,30.048,,
2573,771,31.686,,
2574,866,33.001,,
2575,880,33.94,,
2576,816,34.445,,
2577,682,34.426,,
2578,489,33.843,,
2579,261,32.743,,
2580,55,31.113,,
2581,0,27.656,,
2582,0,25.897,,
2583,0,25.044,,
2584,0,24.323,,
2585,0,23.608,,
2586,0,22.9,,
2587,0,22.227,,
2588,0,21.574,,
2589,0,20.949,,
2590,0,20.431,,
2591,0,20.019,,
2592,0,19.673,,
2593,18,21.794,,
2594,199,25.422,,
2595,431,28.976,,
2596,638,30.948,,
2597,792,32.636,,
2598,896,34.054,,
2599,908,35.081,,
2600,843,35.707,,
2601,704,35.864,,
2602,511,35.509,,
2603,283,34.619,,
2604,66,33.119,,
2605,0,29.054,,
2606,0,27.257,,
2607,0,26.427,,
2608,0,25.783,,
2609,0,25.316,,
2610,0,24.977,,
2611,0,24.7,,
2612,0,24.41,,
2613,0,24.029,,
2614,0,23.653,,
2615,0,23.35,,
2616,0,23.128,,
2617,20,24.203,,
2618,206,27.487,,
2619,438,31.98,,
2620,644,34.081,,
