hour_of_year,insolation,temperature,wind,rainfall
1359,490,27.331,,
1360,244,26.58,,
1361,40,25.557,,
1362,0,24.148,,
1363,0,23.541,,
1364,0,23.062,,
1365,0,22.64,,
1366,0,22.307,,
1367,0,22.033,,
1368,0,21.739,,
1369,0,21.3,,
1370,0,20.887,,
1371,0,20.596,,
1372,0,20.368,,
1373,0,20.175,,
1374,13,20.307,,
1375,197,22.285,,
1376,447,24.524,,
1377,668,26.392,,
1378,831,27.723,,
1379,922,28.771,,
1380,941,29.575,,
1381,877,30.057,,
1382,745,30.243,,
1383,537,30.081,,
1384,282,29.441,,
1385,50,27.838,,
1386,0,25.722,,
1387,0,24.846,,
1388,0,24.053,,
1389,0,23.399,,
1390,0,22.889,,
1391,0,22.53,,
1392,0,22.189,,
1393,0,21.712,,
1394,0,21.197,,
1395,0,20.668,,
1396,0,20.278,,
1397,0,20.045,,
1398,17,20.222,,
1399,223,22.121,,
1400,477,24.899,,
1401,695,27.553,,
1402,855,28.966,,
1403,936,30.076,,
1404,943,30.825,,
1405,870,31.13,,
1406,717,31.015,,
1407,508,30.606,,
1408,258,29.817,,
1409,42,28.155,,
1410,0,25.98,,
1411,0,24.845,,
1412,0,24.084,,
1413,0,23.762,,
1414,0,23.613,,
1415,0,23.488,,
1416,0,23.077,,
1417,0,22.452,,
1418,0,22.053,,
1419,0,21.921,,
1420,0,21.946,,
1421,0,21.86,,
1422,17,22.051,,
1423,218,24.5,,
1424,469,26.872,,
1425,686,28.742,,
1426,845,30.124,,
1427,923,31.125,,
1428,931,31.501,,
1429,856,31.337,,
1430,697,30.77,,
1431,488,29.822,,
1432,244,28.525,,
1433,40,26.921,,
1434,0,25.573,,
1435,0,24.87,,
1436,0,24.4,,
1437,0,24.055,,
1438,0,23.81,,
1439,0,23.636,,
1440,0,23.403,,
1441,0,23.042,,
1442,0,22.596,,
1443,0,22.212,,
1444,0,21.945,,
1445,0,21.726,,
1446,12,21.909,,
1447,162,23.553,,
1448,379,25.079,,
1449,543,26.448,,
1450,694,27.62,,
1451,797,28.535,,
1452,820,29.153,,
1453,730,29.353,,
1454,622,29.22,,
1455,488,28.7,,
1456,248,27.81,,
1457,39,26.551,,
1458,0,25.209,,
1459,0,24.441,,
1460,0,23.87,,
1461,0,23.414,,
1462,0,23.07,,
1463,0,22.771,,
1464,0,22.519,,
1465,0,22.357,,
1466,0,22.258,,
1467,0,22.194,,
1468,0,22.192,,
1469,0,22.2,,
1470,6,22.394,,
1471,100,23.579,,
1472,330,24.934,,
1473,558,26.347,,
1474,743,27.508,,
1475,855,28.358,,
1476,862,28.858,,
1477,785,28.99,,
1478,599,28.717,,
1479,401,28.115,,
1480,169,27.177,,
1481,19,25.962,,
1482,0,24.884,,
1483,0,24.244,,
1484,0,23.713,,
1485,0,23.281,,
1486,0,22.943,,
1487,0,22.637,,
1488,0,22.375,,
1489,0,22.128,,
1490,0,22.086,,
1491,0,22.112,,
1492,0,22.091,,
1493,0,22.053,,
1494,7,22.344,,
1495,133,23.576,,
1496,401,24.839,,
1497,625,26.335,,
1498,789,27.582,,
1499,862,28.44,,
1500,878,29.019,,
1501,812,29.204,,
1502,675,29.062,,
1503,469,28.589,,
1504,225,27.763,,
1505,32,26.573,,
1506,0,25.244,,
1507,0,24.506,,
1508,0,23.933,,
1509,0,23.494,,
1510,0,23.108,,
1511,0,22.771,,
1512,0,22.466,,
1513,0,22.135,,
1514,0,21.908,,
1515,0,21.659,,
1516,0,21.335,,
1517,0,21.092,,
1518,13,21.274,,
1519,183,23.162,,
1520,432,24.612,,
1521,654,25.94,,
1522,820,27.121,,
1523,912,27.995,,
1524,924,28.45,,
1525,855,28.473,,
1526,716,28.203,,
1527,510,27.717,,
1528,263,26.934,,
1529,46,25.833,,
1530,0,24.529,,
1531,0,23.79,,
1532,0,23.161,,
1533,0,22.655,,
1534,0,22.26,,
1535,0,21.94,,
1536,0,21.604,,
1537,0,21.259,,
1538,0,20.942,,
1539,0,20.659,,
1540,0,20.411,,
1541,0,20.18,,
1542,16,20.428,,
1543,199,22.316,,
1544,446,24.4,,
1545,666,26.571,,
1546,829,28.183,,
1547,913,29.353,,
1548,925,30.149,,
1549,853,30.492,,
1550,711,30.41,,
1551,499,30.011,,
1552,250,29.249,,
1553,41,27.814,,
1554,0,25.888,,
1555,0,24.903,,
1556,0,24.171,,
1557,0,23.667,,
1558,0,23.311,,
1559,0,23.041,,
1560,0,22.759,,
1561,0,22.457,,
1562,0,22.154,,
1563,0,21.86,,
1564,0,21.616,,
1565,0,21.401,,
1566,13,21.649,,
1567,176,23.94,,
1568,420,26.112,,
1569,639,28.293,,
1570,798,30.046,,
1571,864,30.962,,
1572,871,31.182,,
1573,798,30.896,,
1574,644,30.423,,
1575,440,29.828,,
1576,205,28.993,,
1577,29,27.761,,
1578,0,26.252,,
1579,0,25.44,,
1580,0,24.906,,
1581,0,24.5,,
1582,0,24.142,,
1583,0,23.798,,
1584,0,23.467,,
1585,0,23.147,,
1586,0,22.831,,
1587,0,22.553,,
1588,0,22.345,,
1589,0,22.204,,
1590,12,22.508,,
1591,174,24.731,,
1592,415,27.2,,
1593,632,29.035,,
1594,793,30.329,,
1595,896,31.153,,
1596,906,31.548,,
1597,837,31.534,,
1598,672,31.218,,
1599,470,30.725,,
1600,231,29.933,,
1601,37,28.716,,
1602,0,26.968,,
1603,0,26.144,,
1604,0,25.52,,
1605,0,25.02,,
1606,0,24.583,,
1607,0,24.166,,
1608,0,23.791,,
1609,0,23.49,,
1610,0,23.236,,
1611,0,22.962,,
1612,0,22.742,,
1613,0,22.544,,
1614,15,22.916,,
1615,190,25.227,,
1616,438,27.911,,
1617,658,30.01,,
1618,821,31.439,,
1619,905,32.178,,
1620,914,32.337,,
1621,841,32.099,,
1622,692,31.599,,
1623,485,30.896,,
1624,240,29.899,,
1625,38,28.529,,
1626,0,26.564,,
1627,0,25.643,,
1628,0,24.926,,
1629,0,24.363,,
1630,0,23.998,,
1631,0,23.691,,
1632,0,23.314,,
1633,0,22.903,,
1634,0,22.551,,
1635,0,22.262,,
1636,0,21.994,,
1637,0,21.755,,
1638,12,22.007,,
1639,164,23.876,,
1640,399,25.643,,
1641,614,27.22,,
1642,774,28.474,,
1643,881,29.413,,
1644,889,29.866,,
1645,818,29.837,,
1646,673,29.542,,
1647,470,29.051,,
1648,231,28.233,,
1649,37,27.072,,
1650,0,25.601,,
1651,0,24.789,,
1652,0,24.138,,
1653,0,23.621,,
1654,0,23.203,,
1655,0,22.819,,
1656,0,22.478,,
1657,0,22.184,,
1658,0,21.932,,
1659,0,21.716,,
1660,0,21.538,,
1661,0,21.38,,
1662,12,21.719,,
1663,168,23.566,,
1664,406,25.509,,
1665,620,27.313,,
1666,780,28.896,,
1667,835,30.188,,
1668,847,30.872,,
1669,784,30.998,,
1670,564,30.66,,
1671,289,29.958,,
1672,115,28.989,,
1673,16,27.717,,
1674,0,26.103,,
1675,0,25.245,,
1676,0,24.685,,
1677,0,24.22,,
1678,0,23.8,,
1679,0,23.438,,
1680,0,23.116,,
1681,0,22.8,,
1682,0,22.493,,
1683,0,22.245,,
1684,0,22.003,,
1685,0,21.771,,
1686,13,22.085,,
1687,168,23.736,,
1688,406,25.225,,
1689,622,26.622,,
1690,783,27.939,,
1691,872,28.974,,
1692,883,29.718,,
1693,817,30.019,,
1694,673,29.885,,
1695,468,29.412,,
1696,232,28.597,,
1697,36,27.393,,
1698,0,25.889,,
1699,0,25.082,,
1700,0,24.699,,
1701,0,24.458,,
1702,0,24.145,,
1703,0,23.69,,
1704,0,23.295,,
1705,0,22.896,,
1706,0,22.654,,
1707,0,22.475,,
1708,0,22.311,,
1709,0,22.154,,
1710,11,22.455,,
1711,128,23.708,,
1712,296,24.988,,
1713,489,26.385,,
1714,656,27.826,,
1715,720,28.949,,
1716,711,29.628,,
1717,661,29.89,,
1718,540,29.733,,
1719,391,29.345,,
1720,188,28.675,,
1721,29,27.587,,
1722,0,26.178,,
1723,0,25.28,,
1724,0,24.555,,
1725,0,24.05,,
1726,0,23.617,,
1727,0,23.229,,
1728,0,22.879,,
1729,0,22.595,,
1730,0,22.359,,
1731,0,22.134,,
1732,0,21.9,,
1733,0,21.688,,
1734,15,22.102,,
1735,179,24.093,,
1736,419,26.998,,
1737,637,29.344,,
1738,801,31.219,,
1739,899,32.469,,
1740,910,33.178,,
1741,841,33.32,,
1742,693,32.909,,
1743,490,32.15,,
1744,251,31.137,,
1745,45,29.596,,
1746,0,27.363,,
1747,0,26.248,,
1748,0,25.45,,
1749,0,24.823,,
1750,0,24.297,,
1751,0,23.784,,
1752,0,23.305,,
1753,0,22.942,,
1754,0,22.782,,
1755,0,22.777,,
1756,0,22.799,,
1757,0,22.859,,
1758,18,23.193,,
1759,198,25.549,,
1760,439,27.756,,
1761,652,30.044,,
1762,811,31.638,,
1763,887,32.515,,
1764,895,32.902,,
1765,824,32.849,,
1766,671,32.391,,
1767,470,31.696,,
1768,234,30.664,,
1769,39,29.122,,
1770,0,27.148,,
1771,0,25.961,,
1772,0,25.159,,
1773,0,24.56,,
1774,0,24.064,,
1775,0,23.602,,
1776,0,23.343,,
1777,0,23.315,,
1778,0,23.124,,
1779,0,22.937,,
1780,0,22.839,,
1781,0,22.706,,
1782,16,22.805,,
1783,185,24.144,,
1784,428,26.767,,
1785,647,28.681,,
1786,810,30.155,,
1787,898,31.365,,
1788,910,31.872,,
1789,842,31.924,,
1790,695,31.633,,
1791,494,31.085,,
1792,257,30.294,,
1793,49,29.048,,
1794,0,26.962,,
1795,0,25.976,,
1796,0,25.267,,
1797,0,24.716,,
1798,0,24.217,,
1799,0,23.705,,
1800,0,23.186,,
1801,0,22.726,,
1802,0,22.413,,
1803,0,22.25,,
1804,0,22.223,,
1805,0,22.191,,
1806,18,22.728,,
1807,192,25.347,,
1808,435,27.845,,
1809,652,30.172,,
1810,815,31.651,,
1811,910,32.59,,
1812,922,32.979,,
1813,854,32.949,,
1814,704,32.578,,
1815,498,31.915,,
1816,256,31.009,,
1817,47,29.613,,
1818,0,27.473,,
1819,0,26.389,,
1820,0,25.642,,
1821,0,25.103,,
1822,0,24.681,,
1823,0,24.263,,
1824,0,23.762,,
1825,0,23.41,,
1826,0,23.182,,
1827,0,22.959,,
1828,0,22.752,,
1829,0,22.591,,
1830,21,23.045,,
1831,212,25.652,,
1832,458,27.999,,
1833,675,30.224,,
1834,836,31.727,,
1835,924,32.603,,
1836,932,33.038,,
1837,859,33.068,,
1838,715,32.783,,
1839,509,32.249,,
1840,265,31.414,,
1841,49,29.98,,
1842,0,27.654,,
1843,0,26.473,,
1844,0,25.625,,
1845,0,25.095,,
1846,0,24.692,,
1847,0,24.303,,
1848,0,23.9,,
1849,0,23.51,,
1850,0,23.223,,
1851,0,22.974,,
1852,0,22.739,,
1853,0,22.502,,
1854,13,22.77,,
1855,164,24.714,,
1856,399,26.861,,
1857,613,28.935,,
1858,775,30.184,,
1859,904,31.076,,
1860,917,31.485,,
1861,852,31.443,,
1862,694,31.038,,
1863,494,30.405,,
1864,258,29.501,,
1865,49,28.232,,
1866,0,26.408,,
1867,0,25.346,,
1868,0,24.619,,
1869,0,24.092,,
1870,0,23.678,,
1871,0,23.318,,
1872,0,23.007,,
1873,0,22.759,,
1874,0,22.544,,
1875,0,22.371,,
1876,0,22.221,,
1877,0,22.068,,
1878,15,22.468,,
1879,178,24.166,,
1880,417,26.105,,
1881,632,28.234,,
1882,793,29.781,,
1883,887,30.849,,
1884,900,31.313,,
1885,835,31.303,,
1886,701,30.979,,
1887,504,30.451,,
1888,268,29.648,,
1889,54,28.487,,
1890,0,26.691,,
1891,0,25.661,,
1892,0,24.943,,
1893,0,24.377,,
1894,0,23.98,,
1895,0,23.718,,
1896,0,23.411,,
1897,0,23.008,,
1898,0,22.579,,
1899,0,22.146,,
1900,0,21.806,,
1901,0,21.547,,
1902,20,22.009,,
1903,206,23.957,,
1904,449,25.867,,
1905,663,27.93,,
1906,821,29.61,,
1907,917,30.882,,
1908,927,31.641,,
1909,858,31.946,,
1910,694,31.825,,
1911,490,31.439,,
1912,251,30.786,,
1913,46,29.625,,
1914,0,27.437,,
1915,0,26.348,,
1916,0,25.599,,
1917,0,25.036,,
1918,0,24.498,,
1919,0,24.001,,
1920,0,23.744,,
1921,0,23.59,,
1922,0,23.424,,
1923,0,23.191,,
1924,0,23.032,,
1925,0,22.9,,
1926,15,23.487,,
1927,177,25.844,,
1928,415,28.743,,
1929,630,31.294,,
1930,792,32.892,,
1931,874,33.926,,
1932,886,34.533,,
1933,817,34.694,,
1934,674,34.505,,
1935,472,33.974,,
1936,236,33.111,,
1937,41,31.643,,
1938,0,29.49,,
1939,0,28.277,,
1940,0,27.365,,
1941,0,26.704,,
1942,0,26.129,,
1943,0,25.604,,
1944,0,25.204,,
1945,0,24.934,,
1946,0,24.718,,
1947,0,24.495,,
1948,0,24.269,,
1949,0,24.04,,
1950,14,24.522,,
1951,171,26.875,,
1952,409,29.444,,
1953,623,32.307,,
1954,783,33.593,,
1955,873,34.43,,
1956,884,34.958,,
1957,814,35.093,,
1958,661,34.876,,
1959,460,34.392,,
1960,228,33.624,,
1961,39,32.169,,
1962,0,29.931,,
1963,0,28.655,,
1964,0,27.786,,
1965,0,27.094,,
1966,0,26.591,,
1967,0,26.162,,
1968,0,25.805,,
1969,0,25.505,,
1970,0,25.226,,
1971,0,24.974,,
1972,0,24.713,,
1973,0,24.45,,
1974,14,24.979,,
1975,167,27.06,,
1976,401,29.798,,
1977,611,33.173,,
1978,769,34.776,,
1979,858,35.701,,
1980,867,36.179,,
1981,798,36.281,,
1982,637,36.008,,
1983,433,35.427,,
1984,204,34.562,,
1985,33,33.146,,
1986,0,31.284,,
1987,0,30.227,,
1988,0,29.314,,
1989,0,28.544,,
1990,0,27.866,,
1991,0,27.34,,
1992,0,26.934,,
1993,0,26.481,,
1994,0,26.087,,
1995,0,25.745,,
1996,0,25.43,,
1997,0,25.289,,
1998,11,25.919,,
1999,148,27.992,,
2000,383,30.799,,
2001,601,32.943,,
2002,766,34.575,,
2003,872,35.844,,
2004,886,36.504,,
2005,819,36.588,,
2006,680,36.289,,
2007,477,35.602,,
2008,239,34.544,,
2009,42,32.769,,
2010,0,30.35,,
2011,0,28.967,,
2012,0,28.128,,
2013,0,27.384,,
2014,0,26.792,,
2015,0,26.26,,
2016,0,25.791,,
2017,0,25.553,,
2018,0,25.47,,
2019,0,25.411,,
2020,0,25.233,,
2021,0,24.989,,
2022,16,25.137,,
2023,178,26.665,,
2024,415,28.644,,
2025,629,31.294,,
2026,790,33.087,,
2027,884,34.075,,
2028,897,34.413,,
2029,828,34.32,,
2030,671,33.93,,
2031,470,33.232,,
2032,238,32.098,,
2033,44,30.483,,
2034,0,28.398,,
2035,0,27.051,,
2036,0,26.325,,
2037,0,25.841,,
2038,0,25.097,,
2039,0,24.682,,
2040,0,24.494,,
2041,0,24.326,,
2042,0,24.277,,
2043,0,24.191,,
2044,0,23.931,,
2045,0,23.669,,
2046,16,24.035,,
2047,181,26.362,,
2048,410,28.882,,
2049,619,31.524,,
2050,791,33.441,,
2051,872,34.547,,
2052,888,35.157,,
2053,818,35.255,,
2054,659,34.896,,
2055,456,34.207,,
2056,222,33.077,,
2057,37,31.277,,
2058,0,28.945,,
2059,0,27.532,,
2060,0,26.59,,
2061,0,25.953,,
2062,0,25.758,,
2063,0,25.606,,
2064,0,25.4,,
2065,0,25.121,,
2066,0,24.883,,
2067,0,24.676,,
2068,0,24.469,,
2069,0,24.23,,
2070,12,24.515,,
2071,157,26.159,,
2072,388,28.615,,
2073,600,31.586,,
2074,759,33.567,,
2075,856,34.639,,
2076,866,34.996,,
2077,798,34.882,,
2078,639,34.442,,
2079,441,33.854,,
2080,214,32.912,,
2081,35,31.38,,
2082,0,29.259,,
2083,0,27.965,,
2084,0,27.144,,
2085,0,26.458,,
2086,0,25.941,,
2087,0,25.666,,
2088,0,25.512,,
2089,0,25.456,,
2090,0,25.395,,
2091,0,25.278,,
2092,0,25.135,,
2093,0,24.953,,
2094,12,25.123,,
2095,153,26.429,,
2096,379,28.349,,
2097,587,30.764,,
2098,742,32.264,,
2099,819,33.161,,
2100,828,33.622,,
2101,760,33.64,,
2102,614,33.441,,
2103,420,33.023,,
2104,200,32.218,,
2105,31,30.9,,
2106,0,29.165,,
2107,0,28.023,,
2108,0,27.284,,
2109,0,26.686,,
2110,0,26.295,,
2111,0,26.016,,
2112,0,25.748,,
2113,0,25.521,,
2114,0,25.313,,
2115,0,25.137,,
2116,0,25.015,,
2117,0,24.866,,
2118,10,25.146,,
2119,144,26.484,,
2120,366,28.18,,
2121,574,30.285,,
2122,731,31.883,,
2123,827,32.75,,
2124,839,33.23,,
2125,775,33.386,,
2126,638,33.199,,
2127,445,32.728,,
2128,221,31.887,,
2129,38,30.628,,
2130,0,28.949,,
2131,0,27.795,,
2132,0,26.996,,
2133,0,26.398,,
2134,0,25.974,,
2135,0,25.661,,
2136,0,25.408,,
2137,0,25.157,,
2138,0,25.004,,
2139,0,24.809,,
2140,0,24.509,,
2141,0,24.125,,
2142,17,24.457,,
2143,186,26.207,,
2144,421,28.477,,
2145,632,30.169,,
2146,790,31.397,,
2147,886,32.323,,
2148,898,32.816,,
2149,834,32.822,,
2150,704,32.525,,
2151,509,31.963,,
2152,276,31.091,,
2153,60,29.819,,
2154,0,27.951,,
2155,0,26.815,,
2156,0,26.058,,
2157,0,25.485,,
2158,0,25.19,,
2159,0,24.973,,
2160,0,24.695,,
2161,0,24.4,,
2162,0,24.107,,
2163,0,23.887,,
2164,0,23.674,,
2165,0,23.438,,
2166,19,23.732,,
2167,198,25.047,,
2168,433,26.736,,
2169,642,28.851,,
2170,798,30.645,,
2171,886,32.135,,
2172,897,33.222,,
2173,831,33.461,,
2174,691,33.229,,
2175,495,32.668,,
2176,264,31.777,,
2177,54,30.389,,
2178,0,28.41,,
2179,0,27.189,,
2180,0,26.451,,
2181,0,26.021,,
2182,0,25.721,,
2183,0,25.391,,
2184,0,25.108,,
2185,0,24.877,,
2186,0,24.676,,
2187,0,24.582,,
2188,0,24.482,,
2189,0,24.255,,
2190,15,24.587,,
2191,172,26.063,,
2192,395,28.23,,
2193,601,31.124,,
2194,759,33.273,,
2195,846,34.528,,
2196,861,35.149,,
2197,795,35.236,,
2198,652,34.898,,
2199,457,34.149,,
2200,231,33.055,,
2201,41,31.406,,
2202,0,29.385,,
2203,0,28.189,,
2204,0,27.405,,
2205,0,26.861,,
2206,0,26.494,,
2207,0,26.145,,
2208,0,25.912,,
2209,0,25.677,,
2210,0,25.322,,
2211,0,24.971,,
2212,0,24.666,,
2213,0,24.416,,
2214,13,24.859,,
2215,163,26.6,,
2216,390,28.815,,
2217,596,31.611,,
2218,750,33.584,,
2219,828,34.616,,
2220,835,35.029,,
2221,765,34.947,,
2222,622,34.444,,
2223,427,33.6,,
2224,206,32.475,,
2225,33,30.844,,
2226,0,29.029,,
2227,0,27.951,,
2228,0,27.301,,
2229,0,26.854,,
2230,0,26.508,,
2231,0,26.178,,
2232,0,25.848,,
2233,0,25.525,,
2234,0,25.291,,
2235,0,25.158,,
2236,0,25.048,,
2237,0,24.992,,
2238,8,25.407,,
2239,134,26.643,,
2240,345,28.24,,
2241,547,30.007,,
2242,705,31.741,,
2243,803,32.989,,
2244,816,33.452,,
2245,751,33.333,,
2246,596,32.88,,
2247,410,32.259,,
2248,199,31.454,,
2249,33,30.394,,
2250,0,29.059,,
2251,0,28.121,,
2252,0,27.465,,
2253,0,26.961,,
2254,0,26.547,,
2255,0,26.218,,
2256,0,25.993,,
2257,0,25.833,,
2258,0,25.671,,
2259,0,25.493,,
2260,0,25.362,,
2261,0,25.192,,
2262,9,25.383,,
2263,151,26.598,,
2264,370,28.162,,
2265,574,29.88,,
2266,728,31.518,,
2267,814,32.859,,
2268,825,33.792,,
2269,758,34.039,,
2270,624,33.778,,
2271,432,33.181,,
2272,214,32.373,,
2273,37,31.242,,
2274,0,29.627,,
2275,0,28.586,,
2276,0,27.9,,
2277,0,27.351,,
2278,0,26.939,,
2279,0,26.718,,
2280,0,26.565,,
2281,0,26.341,,
2282,0,26.056,,
2283,0,25.84,,
2284,0,25.698,,
2285,0,25.523,,
2286,11,25.819,,
2287,163,27.239,,
2288,387,28.957,,
2289,589,30.417,,
2290,742,31.806,,
2291,839,33.059,,
2292,837,33.779,,
2293,754,33.842,,
2294,599,33.543,,
2295,426,33.011,,
2296,223,32.254,,
2297,41,31.123,,
2298,0,29.457,,
2299,0,28.35,,
2300,0,27.585,,
2301,0,27.038,,
2302,0,26.675,,
2303,0,26.377,,
2304,0,26.065,,
2305,0,25.779,,
2306,0,25.496,,
2307,0,25.245,,
2308,0,25.026,,
2309,0,24.853,,
2310,9,25.474,,
2311,153,27.097,,
2312,382,29.193,,
2313,585,31.691,,
2314,729,33.281,,
2315,820,34.301,,
2316,835,34.804,,
2317,775,34.849,,
2318,648,34.587,,
2319,456,34.03,,
2320,236,33.165,,
2321,45,31.905,,
2322,0,30.157,,
2323,0,28.996,,
2324,0,28.179,,
2325,0,27.582,,
2326,0,27.179,,
2327,0,26.934,,
2328,0,26.729,,
2329,0,26.494,,
2330,0,26.25,,
2331,0,26.119,,
2332,0,25.906,,
2333,0,25.661,,
2334,12,26.033,,
2335,168,27.516,,
2336,385,29.422,,
2337,580,31.25,,
2338,726,32.54,,
2339,815,33.475,,
2340,824,33.971,,
2341,759,33.997,,
2342,629,33.695,,
2343,445,33.133,,
2344,229,32.306,,
2345,43,31.106,,
2346,0,29.444,,
2347,0,28.294,,
2348,0,27.571,,
2349,0,27.111,,
2350,0,26.821,,
2351,0,26.537,,
2352,0,26.283,,
2353,0,25.972,,
2354,0,25.561,,
2355,0,25.209,,
2356,0,24.884,,
2357,0,24.607,,
2358,12,25.253,,
2359,163,26.865,,
2360,372,28.611,,
2361,565,30.444,,
2362,711,31.992,,
2363,798,33.248,,
2364,807,33.993,,
2365,745,34.171,,
2366,612,34.019,,
2367,434,33.611,,
2368,228,32.918,,
2369,44,31.761,,
2370,0,29.842,,
2371,0,28.602,,
2372,0,27.801,,
2373,0,27.231,,
2374,0,26.799,,
2375,0,26.458,,
2376,0,26.166,,
2377,0,25.918,,
2378,0,25.649,,
2379,0,25.317,,
2380,0,25.035,,
2381,0,24.803,,
2382,9,25.466,,
2383,141,26.944,,
2384,329,28.686,,
2385,489,30.636,,
2386,588,32.351,,
2387,632,33.288,,
2388,627,33.723,,
2389,568,33.699,,
2390,466,33.516,,
2391,328,33.195,,
2392,164,32.619,,
2393,29,31.631,,
2394,0,30.04,,
2395,0,28.926,,
2396,0,28.204,,
2397,0,27.691,,
2398,0,27.322,,
2399,0,27.101,,
2400,0,26.971,,
2401,0,26.809,,
2402,0,26.566,,
2403,0,26.32,,
2404,0,26.061,,
2405,0,25.846,,
2406,8,26.244,,
2407,131,27.479,,
2408,299,29.114,,
2409,445,30.909,,
2410,553,32.464,,
2411,634,33.632,,
2412,681,34.333,,
2413,652,34.643,,
2414,529,34.494,,
2415,357,34.014,,
2416,176,33.315,,
2417,30,32.161,,
2418,0,30.444,,
2419,0,29.194,,
2420,0,28.442,,
2421,0,27.875,,
2422,0,27.412,,
2423,0,26.984,,
2424,0,26.604,,
2425,0,26.307,,
2426,0,26.025,,
2427,0,25.781,,
2428,0,25.605,,
2429,0,25.507,,
2430,9,26.448,,
2431,138,28.526,,
2432,331,31.034,,
2433,522,33.155,,
2434,680,34.795,,
2435,763,35.914,,
2436,783,36.555,,
2437,721,36.673,,
2438,559,36.307,,
2439,368,35.655,,
2440,160,34.626,,
2441,21,33.096,,
2442,0,31.055,,
2443,0,29.719,,
2444,0,28.852,,
2445,0,28.118,,
2446,0,27.658,,
2447,0,27.344,,
2448,0,27.035,,
2449,0,26.857,,
2450,0,26.798,,
2451,0,26.722,,
2452,0,26.581,,
2453,0,26.342,,
2454,5,26.811,,
2455,109,28.405,,
2456,288,30.998,,
2457,459,33.281,,
2458,603,34.678,,
2459,671,35.537,,
2460,702,35.937,,
2461,646,35.906,,
2462,494,35.495,,
2463,280,34.796,,
2464,113,33.828,,
2465,18,32.645,,
2466,0,31.169,,
2467,0,30.133,,
2468,0,29.46,,
2469,0,28.895,,
2470,0,28.44,,
2471,0,28.104,,
2472,0,27.954,,
2473,0,27.754,,
2474,0,27.583,,
2475,0,27.441,,
2476,0,27.327,,
2477,0,27.288,,
2478,1,27.729,,
2479,7,28.679,,
2480,18,30.026,,
2481,27,31.318,,
2482,42,32.116,,
2483,64,32.571,,
2484,93,32.727,,
2485,114,32.625,,
2486,103,32.398,,
2487,101,32.139,,
2488,54,31.729,,
2489,8,31.011,,
2490,0,29.983,,
2491,0,29.261,,
2492,0,28.753,,
2493,0,28.348,,
2494,0,28.045,,
2495,0,27.838,,
2496,0,27.593,,
2497,0,27.365,,
2498,0,27.268,,
2499,0,27.202,,
2500,0,27.107,,
2501,0,27.014,,
2502,1,27.384,,
2503,30,28.226,,
2504,105,29.7,,
2505,177,31.138,,
2506,231,32.024,,
2507,273,32.349,,
2508,318,32.277,,
2509,412,32.052,,
2510,363,31.854,,
2511,325,31.679,,
2512,154,31.153,,
2513,20,30.309,,
2514,0,29.288,,
2515,0,28.618,,
2516,0,28.106,,
2517,0,27.672,,
2518,0,27.293,,
2519,0,26.938,,
2520,0,26.6,,
2521,0,26.268,,
2522,0,26.003,,
2523,0,25.843,,
2524,0,25.745,,
2525,0,25.636,,
2526,8,26.374,,
2527,155,27.6,,
2528,374,28.827,,
2529,578,30.118,,
2530,733,31.274,,
2531,828,32.116,,
2532,845,32.566,,
2533,787,32.656,,
2534,661,32.446,,
2535,475,31.955,,
2536,252,31.231,,
2537,48,30.131,,
2538,0,28.256,,
2539,0,27.059,,
2540,0,26.309,,
2541,0,25.725,,
2542,0,25.252,,
2543,0,24.862,,
2544,0,24.543,,
2545,0,24.269,,
2546,0,24.026,,
2547,0,23.878,,
2548,0,23.775,,
2549,0,23.698,,
2550,12,24.778,,
2551,179,26.633,,
2552,399,28.189,,
2553,597,29.669,,
2554,745,31.01,,
2555,830,32.057,,
2556,839,32.707,,
2557,774,32.949,,
2558,638,32.796,,
2559,449,32.298,,
2560,230,31.516,,
2561,40,30.366,,
2562,0,28.906,,
2563,0,27.992,,
2564,0,27.492,,
2565,0,27.069,,
2566,0,26.693,,
2567,0,26.381,,
2568,0,26.119,,
2569,0,25.927,,
2570,0,25.711,,
2571,0,25.468,,
2572,0,25.254,,
2573,0,25.042,,
2574,10,25.84,,
2575,167,27.496,,
2576,383,29.419,,
2577,582,31.253,,
2578,733,32.619,,
2579,827,33.63,,
2580,840,34.214,,
2581,780,34.325,,
2582,650,34.101,,
2583,466,33.609,,
2584,248,32.879,,
2585,48,31.89,,
2586,0,30.164,,
2587,0,28.888,,
2588,0,27.987,,
2589,0,27.222,,
2590,0,26.686,,
2591,0,26.26,,
2592,0,25.847,,
2593,0,25.595,,
2594,0,25.587,,
2595,0,25.543,,
2596,0,25.239,,
2597,0,24.854,,
2598,13,25.51,,
2599,187,27.542,,
2600,409,30.017,,
2601,609,31.572,,
2602,757,32.761,,
2603,835,33.586,,
2604,844,33.948,,
2605,779,33.936,,
2606,648,33.683,,
2607,460,33.246,,
2608,242,32.529,,
2609,45,31.523,,
2610,0,30.103,,
2611,0,29.051,,
2612,0,28.298,,
2613,0,27.653,,
2614,0,27.119,,
2615,0,26.646,,
2616,0,26.236,,
2617,0,25.879,,
2618,0,25.676,,
2619,0,25.631,,
2620,0,25.589,,
2621,0,25.589,,
2622,11,26.233,,
2623,177,28.166,,
2624,395,30.13,,
2625,591,31.664,,
2626,738,32.882,,
2627,827,33.753,,
2628,837,34.149,,
