hour_of_year,insolation,temperature,wind,rainfall
1357,677,27.324,,
1358,572,27.36,,
1359,444,27.393,,
1360,247,27.417,,
1361,48,27.421,,
1362,0,27.403,,
1363,0,27.382,,
1364,0,27.369,,
1365,0,27.349,,
1366,0,27.293,,
1367,0,27.21,,
1368,0,27.107,,
1369,0,27.015,,
1370,0,26.948,,
1371,0,26.873,,
1372,0,26.842,,
1373,0,26.845,,
1374,6,26.888,,
1375,80,26.943,,
1376,320,27.069,,
1377,549,27.246,,
1378,643,27.373,,
1379,798,27.424,,
1380,768,27.482,,
1381,695,27.55,,
1382,512,27.588,,
1383,302,27.601,,
1384,137,27.615,,
1385,25,27.615,,
1386,0,27.6,,
1387,0,27.608,,
1388,0,27.627,,
1389,0,27.631,,
1390,0,27.606,,
1391,0,27.564,,
1392,0,27.508,,
1393,0,27.436,,
1394,0,27.372,,
1395,0,27.32,,
1396,0,27.286,,
1397,0,27.286,,
1398,22,27.295,,
1399,222,27.326,,
1400,458,27.364,,
1401,663,27.397,,
1402,815,27.4,,
1403,899,27.381,,
1404,911,27.376,,
1405,848,27.39,,
1406,718,27.439,,
1407,524,27.517,,
1408,289,27.596,,
1409,63,27.65,,
1410,0,27.67,,
1411,0,27.667,,
1412,0,27.649,,
1413,0,27.619,,
1414,0,27.558,,
1415,0,27.481,,
1416,0,27.377,,
1417,0,27.267,,
1418,0,27.153,,
1419,0,27.057,,
1420,0,27.042,,
1421,0,27.09,,
1422,20,27.152,,
1423,207,27.234,,
1424,438,27.348,,
1425,640,27.486,,
1426,784,27.608,,
1427,839,27.69,,
1428,844,27.733,,
1429,792,27.74,,
1430,658,27.739,,
1431,461,27.745,,
1432,228,27.768,,
1433,41,27.797,,
1434,0,27.82,,
1435,0,27.841,,
1436,0,27.823,,
1437,0,27.776,,
1438,0,27.704,,
1439,0,27.627,,
1440,0,27.546,,
1441,0,27.464,,
1442,0,27.4,,
1443,0,27.387,,
1444,0,27.377,,
1445,0,27.402,,
1446,7,27.459,,
1447,75,27.532,,
1448,197,27.574,,
1449,369,27.591,,
1450,575,27.59,,
1451,692,27.56,,
1452,735,27.515,,
1453,679,27.471,,
1454,563,27.439,,
1455,374,27.429,,
1456,174,27.437,,
1457,28,27.459,,
1458,0,27.484,,
1459,0,27.515,,
1460,0,27.538,,
1461,0,27.543,,
1462,0,27.493,,
1463,0,27.412,,
1464,0,27.314,,
1465,0,27.221,,
1466,0,27.154,,
1467,0,27.116,,
1468,0,27.099,,
1469,0,27.125,,
1470,11,27.165,,
1471,62,27.236,,
1472,173,27.333,,
1473,401,27.422,,
1474,515,27.474,,
1475,548,27.493,,
1476,558,27.506,,
1477,520,27.519,,
1478,417,27.513,,
1479,291,27.499,,
1480,149,27.496,,
1481,28,27.492,,
1482,0,27.478,,
1483,0,27.474,,
1484,0,27.486,,
1485,0,27.467,,
1486,0,27.42,,
1487,0,27.335,,
1488,0,27.245,,
1489,0,27.172,,
1490,0,27.131,,
1491,0,27.119,,
1492,0,27.126,,
1493,0,27.149,,
1494,14,27.118,,
1495,164,27.111,,
1496,374,27.152,,
1497,567,27.275,,
1498,713,27.394,,
1499,801,27.485,,
1500,817,27.562,,
1501,763,27.625,,
1502,634,27.689,,
1503,447,27.735,,
1504,226,27.787,,
1505,40,27.812,,
1506,0,27.798,,
1507,0,27.785,,
1508,0,27.766,,
1509,0,27.732,,
1510,0,27.685,,
1511,0,27.621,,
1512,0,27.517,,
1513,0,27.432,,
1514,0,27.392,,
1515,0,27.396,,
1516,0,27.439,,
1517,0,27.48,,
1518,3,27.512,,
1519,43,27.557,,
1520,139,27.626,,
1521,250,27.69,,
1522,435,27.726,,
1523,564,27.72,,
1524,595,27.702,,
1525,585,27.688,,
1526,505,27.66,,
1527,363,27.628,,
1528,180,27.588,,
1529,28,27.537,,
1530,0,27.476,,
1531,0,27.448,,
1532,0,27.437,,
1533,0,27.419,,
1534,0,27.375,,
1535,0,27.291,,
1536,0,27.159,,
1537,0,27.035,,
1538,0,26.932,,
1539,0,26.88,,
1540,0,26.848,,
1541,0,26.841,,
1542,16,26.877,,
1543,182,26.952,,
1544,410,27.068,,
1545,594,27.199,,
1546,759,27.28,,
1547,860,27.317,,
1548,874,27.34,,
1549,812,27.366,,
1550,671,27.386,,
1551,479,27.413,,
1552,248,27.437,,
1553,46,27.439,,
1554,0,27.41,,
1555,0,27.381,,
1556,0,27.33,,
1557,0,27.246,,
1558,0,27.136,,
1559,0,27.011,,
1560,0,26.891,,
1561,0,26.793,,
1562,0,26.721,,
1563,0,26.66,,
1564,0,26.614,,
1565,0,26.603,,
1566,13,26.611,,
1567,146,26.628,,
1568,325,26.675,,
1569,524,26.742,,
1570,693,26.797,,
1571,778,26.841,,
1572,800,26.871,,
1573,668,26.917,,
1574,537,26.992,,
1575,408,27.046,,
1576,237,27.081,,
1577,51,27.052,,
1578,0,27.004,,
1579,0,26.988,,
1580,0,26.974,,
1581,0,26.972,,
1582,0,26.96,,
1583,0,26.967,,
1584,0,26.963,,
1585,0,26.943,,
1586,0,26.907,,
1587,0,26.932,,
1588,0,26.985,,
1589,0,27.052,,
1590,5,27.109,,
1591,90,27.165,,
1592,333,27.253,,
1593,614,27.333,,
1594,766,27.373,,
1595,836,27.408,,
1596,842,27.445,,
1597,769,27.498,,
1598,613,27.575,,
1599,417,27.645,,
1600,206,27.72,,
1601,37,27.766,,
1602,0,27.776,,
1603,0,27.803,,
1604,0,27.812,,
1605,0,27.805,,
1606,0,27.755,,
1607,0,27.655,,
1608,0,27.523,,
1609,0,27.377,,
1610,0,27.254,,
1611,0,27.166,,
1612,0,27.115,,
1613,0,27.099,,
1614,10,27.099,,
1615,125,27.136,,
1616,351,27.206,,
1617,551,27.294,,
1618,697,27.353,,
1619,773,27.385,,
1620,780,27.409,,
1621,713,27.447,,
1622,582,27.496,,
1623,383,27.541,,
1624,157,27.584,,
1625,19,27.616,,
1626,0,27.633,,
1627,0,27.68,,
1628,0,27.715,,
1629,0,27.734,,
1630,0,27.712,,
1631,0,27.67,,
1632,0,27.611,,
1633,0,27.568,,
1634,0,27.551,,
1635,0,27.562,,
1636,0,27.604,,
1637,0,27.655,,
1638,3,27.717,,
1639,52,27.785,,
1640,156,27.854,,
1641,214,27.904,,
1642,226,27.93,,
1643,252,27.939,,
1644,240,27.942,,
1645,213,27.961,,
1646,135,28.017,,
1647,71,28.089,,
1648,30,28.159,,
1649,6,28.238,,
1650,0,28.305,,
1651,0,28.375,,
1652,0,28.398,,
1653,0,28.378,,
1654,0,28.319,,
1655,0,28.234,,
1656,0,28.127,,
1657,0,28.024,,
1658,0,27.932,,
1659,0,27.857,,
1660,0,27.84,,
1661,0,27.856,,
1662,9,27.903,,
1663,125,27.971,,
1664,336,28.071,,
1665,539,28.198,,
1666,694,28.295,,
1667,784,28.365,,
1668,801,28.403,,
1669,746,28.453,,
1670,635,28.504,,
1671,452,28.545,,
1672,233,28.571,,
1673,44,28.571,,
1674,0,28.542,,
1675,0,28.497,,
1676,0,28.466,,
1677,0,28.433,,
1678,0,28.373,,
1679,0,28.293,,
1680,0,28.188,,
1681,0,28.107,,
1682,0,28.06,,
1683,0,28.039,,
1684,0,28.028,,
1685,0,28.015,,
1686,15,28.04,,
1687,170,28.098,,
1688,392,28.169,,
1689,590,28.216,,
1690,737,28.234,,
1691,817,28.211,,
1692,829,28.187,,
1693,766,28.177,,
1694,630,28.167,,
1695,444,28.182,,
1696,226,28.197,,
1697,41,28.203,,
1698,0,28.187,,
1699,0,28.184,,
1700,0,28.184,,
1701,0,28.17,,
1702,0,28.142,,
1703,0,28.099,,
1704,0,28.034,,
1705,0,27.984,,
1706,0,27.942,,
1707,0,27.949,,
1708,0,27.973,,
1709,0,28.017,,
1710,13,28.071,,
1711,157,28.152,,
1712,375,28.239,,
1713,574,28.32,,
1714,724,28.366,,
1715,825,28.385,,
1716,839,28.378,,
1717,780,28.375,,
1718,642,28.374,,
1719,454,28.384,,
1720,228,28.398,,
1721,39,28.411,,
1722,0,28.404,,
1723,0,28.389,,
1724,0,28.359,,
1725,0,28.307,,
1726,0,28.239,,
1727,0,28.154,,
1728,0,28.048,,
1729,0,27.949,,
1730,0,27.86,,
1731,0,27.794,,
1732,0,27.754,,
1733,0,27.743,,
1734,11,27.753,,
1735,146,27.805,,
1736,362,27.89,,
1737,564,27.991,,
1738,717,28.07,,
1739,802,28.117,,
1740,816,28.153,,
1741,757,28.209,,
1742,646,28.253,,
1743,461,28.319,,
1744,241,28.377,,
1745,47,28.426,,
1746,0,28.444,,
1747,0,28.455,,
1748,0,28.42,,
1749,0,28.323,,
1750,0,28.211,,
1751,0,28.091,,
1752,0,27.956,,
1753,0,27.824,,
1754,0,27.75,,
1755,0,27.739,,
1756,0,27.776,,
1757,0,27.81,,
1758,13,27.856,,
1759,160,27.895,,
1760,379,27.971,,
1761,578,28.056,,
1762,726,28.117,,
1763,813,28.14,,
1764,825,28.153,,
1765,762,28.171,,
1766,614,28.187,,
1767,424,28.201,,
1768,205,28.198,,
1769,33,28.171,,
1770,0,28.122,,
1771,0,28.092,,
1772,0,28.044,,
1773,0,27.988,,
1774,0,27.923,,
1775,0,27.837,,
1776,0,27.72,,
1777,0,27.62,,
1778,0,27.59,,
1779,0,27.636,,
1780,0,27.709,,
1781,0,27.781,,
1782,12,27.843,,
1783,147,27.936,,
1784,361,28.03,,
1785,558,28.108,,
1786,706,28.161,,
1787,788,28.185,,
1788,798,28.19,,
1789,735,28.22,,
1790,627,28.252,,
1791,441,28.298,,
1792,223,28.347,,
1793,41,28.38,,
1794,0,28.378,,
1795,0,28.367,,
1796,0,28.356,,
1797,0,28.306,,
1798,0,28.237,,
1799,0,28.153,,
1800,0,28.078,,
1801,0,27.993,,
1802,0,27.937,,
1803,0,27.912,,
1804,0,27.905,,
1805,0,27.924,,
1806,16,27.963,,
1807,173,28.042,,
1808,392,28.139,,
1809,590,28.221,,
1810,738,28.266,,
1811,824,28.27,,
1812,836,28.259,,
1813,776,28.25,,
1814,635,28.251,,
1815,447,28.268,,
1816,226,28.286,,
1817,40,28.302,,
1818,0,28.303,,
1819,0,28.28,,
1820,0,28.242,,
1821,0,28.182,,
1822,0,28.101,,
1823,0,28.017,,
1824,0,27.91,,
1825,0,27.808,,
1826,0,27.727,,
1827,0,27.661,,
1828,0,27.62,,
1829,0,27.592,,
1830,14,27.586,,
1831,166,27.593,,
1832,390,27.633,,
1833,592,27.692,,
1834,741,27.728,,
1835,822,27.755,,
1836,834,27.779,,
1837,770,27.815,,
1838,621,27.876,,
1839,418,27.954,,
1840,188,28.034,,
1841,26,28.092,,
1842,0,28.139,,
1843,0,28.173,,
1844,0,28.187,,
1845,0,28.147,,
1846,0,28.081,,
1847,0,28.015,,
1848,0,27.934,,
1849,0,27.864,,
1850,0,27.803,,
1851,0,27.757,,
1852,0,27.748,,
1853,0,27.759,,
1854,12,27.826,,
1855,139,27.92,,
1856,327,28.038,,
1857,514,28.134,,
1858,661,28.203,,
1859,712,28.238,,
1860,718,28.261,,
1861,623,28.274,,
1862,450,28.297,,
1863,261,28.339,,
1864,101,28.384,,
1865,15,28.423,,
1866,0,28.452,,
1867,0,28.473,,
1868,0,28.478,,
1869,0,28.453,,
1870,0,28.417,,
1871,0,28.35,,
1872,0,28.282,,
1873,0,28.216,,
1874,0,28.153,,
1875,0,28.135,,
1876,0,28.135,,
1877,0,28.178,,
1878,11,28.228,,
1879,133,28.296,,
1880,340,28.384,,
1881,537,28.462,,
1882,687,28.505,,
1883,765,28.515,,
1884,785,28.517,,
1885,727,28.53,,
1886,599,28.544,,
1887,417,28.569,,
1888,204,28.61,,
1889,35,28.634,,
1890,0,28.64,,
1891,0,28.655,,
1892,0,28.655,,
1893,0,28.623,,
1894,0,28.562,,
1895,0,28.469,,
1896,0,28.35,,
1897,0,28.243,,
1898,0,28.149,,
1899,0,28.083,,
1900,0,28.054,,
1901,0,28.061,,
1902,11,28.081,,
1903,138,28.131,,
1904,365,28.194,,
1905,575,28.274,,
1906,728,28.335,,
1907,821,28.377,,
1908,834,28.395,,
1909,774,28.415,,
1910,638,28.412,,
1911,452,28.393,,
1912,234,28.372,,
1913,44,28.326,,
1914,0,28.268,,
1915,0,28.199,,
1916,0,28.152,,
1917,0,28.134,,
1918,0,28.1,,
1919,0,28.048,,
1920,0,27.978,,
1921,0,27.897,,
1922,0,27.841,,
1923,0,27.829,,
1924,0,27.857,,
1925,0,27.894,,
1926,11,27.965,,
1927,143,28.054,,
1928,356,28.133,,
1929,554,28.196,,
1930,704,28.227,,
1931,791,28.242,,
1932,805,28.236,,
1933,746,28.225,,
1934,614,28.23,,
1935,430,28.235,,
1936,215,28.245,,
1937,37,28.252,,
1938,0,28.23,,
1939,0,28.223,,
1940,0,28.186,,
1941,0,28.136,,
1942,0,28.058,,
1943,0,27.946,,
1944,0,27.82,,
1945,0,27.718,,
1946,0,27.636,,
1947,0,27.617,,
1948,0,27.633,,
1949,0,27.669,,
1950,11,27.703,,
1951,147,27.748,,
1952,360,27.796,,
1953,557,27.852,,
1954,705,27.905,,
1955,783,27.937,,
1956,793,27.972,,
1957,730,28.003,,
1958,601,28.056,,
1959,418,28.13,,
1960,207,28.192,,
1961,36,28.226,,
1962,0,28.253,,
1963,0,28.296,,
1964,0,28.335,,
1965,0,28.356,,
1966,0,28.367,,
1967,0,28.344,,
1968,0,28.296,,
1969,0,28.246,,
1970,0,28.202,,
1971,0,28.189,,
1972,0,28.229,,
1973,0,28.293,,
1974,9,28.352,,
1975,128,28.417,,
1976,332,28.487,,
1977,528,28.554,,
1978,676,28.589,,
1979,727,28.605,,
1980,733,28.605,,
1981,662,28.625,,
1982,537,28.661,,
1983,366,28.728,,
1984,170,28.795,,
1985,25,28.835,,
1986,0,28.86,,
1987,0,28.874,,
1988,0,28.871,,
1989,0,28.839,,
1990,0,28.792,,
1991,0,28.706,,
1992,0,28.608,,
1993,0,28.523,,
1994,0,28.466,,
1995,0,28.45,,
1996,0,28.479,,
1997,0,28.517,,
1998,7,28.576,,
1999,107,28.643,,
2000,296,28.715,,
2001,492,28.78,,
2002,640,28.817,,
2003,722,28.838,,
2004,731,28.844,,
2005,670,28.861,,
2006,549,28.887,,
2007,372,28.939,,
2008,172,28.989,,
2009,26,29.04,,
2010,0,29.07,,
2011,0,29.089,,
2012,0,29.08,,
2013,0,29.055,,
2014,0,29.004,,
2015,0,28.937,,
2016,0,28.879,,
2017,0,28.81,,
2018,0,28.721,,
2019,0,28.624,,
2020,0,28.571,,
2021,0,28.551,,
2022,5,28.533,,
2023,60,28.546,,
2024,177,28.584,,
2025,336,28.627,,
2026,525,28.641,,
2027,578,28.637,,
2028,602,28.63,,
2029,554,28.632,,
2030,441,28.639,,
2031,285,28.685,,
2032,124,28.753,,
2033,17,28.796,,
2034,0,28.839,,
2035,0,28.865,,
2036,0,28.862,,
2037,0,28.812,,
2038,0,28.736,,
2039,0,28.636,,
2040,0,28.519,,
2041,0,28.4,,
2042,0,28.321,,
2043,0,28.251,,
2044,0,28.224,,
2045,0,28.221,,
2046,6,28.236,,
2047,105,28.27,,
2048,298,28.292,,
2049,496,28.299,,
2050,644,28.289,,
2051,743,28.268,,
2052,753,28.239,,
2053,663,28.232,,
2054,524,28.266,,
2055,365,28.326,,
2056,185,28.364,,
2057,29,28.383,,
2058,0,28.411,,
2059,0,28.44,,
2060,0,28.442,,
2061,0,28.446,,
2062,0,28.425,,
2063,0,28.38,,
2064,0,28.332,,
2065,0,28.289,,
2066,0,28.204,,
2067,0,28.107,,
2068,0,28.112,,
2069,0,28.168,,
2070,4,28.245,,
2071,59,28.352,,
2072,156,28.463,,
2073,331,28.566,,
2074,529,28.63,,
2075,662,28.671,,
2076,703,28.677,,
2077,654,28.642,,
2078,531,28.596,,
2079,358,28.564,,
2080,164,28.526,,
2081,23,28.498,,
2082,0,28.459,,
2083,0,28.429,,
2084,0,28.389,,
2085,0,28.354,,
2086,0,28.31,,
2087,0,28.27,,
2088,0,28.218,,
2089,0,28.172,,
2090,0,28.138,,
2091,0,28.107,,
2092,0,28.091,,
2093,0,28.096,,
2094,3,28.105,,
2095,65,28.155,,
2096,243,28.241,,
2097,433,28.313,,
2098,522,28.36,,
2099,555,28.4,,
2100,573,28.423,,
2101,542,28.446,,
2102,466,28.466,,
2103,351,28.491,,
2104,162,28.51,,
2105,23,28.523,,
2106,0,28.53,,
2107,0,28.521,,
2108,0,28.486,,
2109,0,28.442,,
2110,0,28.38,,
2111,0,28.298,,
2112,0,28.225,,
2113,0,28.152,,
2114,0,28.077,,
2115,0,28.012,,
2116,0,27.959,,
2117,0,27.919,,
2118,6,27.904,,
2119,110,27.937,,
2120,309,28.022,,
2121,503,28.129,,
2122,652,28.198,,
2123,736,28.273,,
2124,749,28.324,,
2125,692,28.374,,
2126,570,28.402,,
2127,393,28.434,,
2128,190,28.463,,
2129,30,28.484,,
2130,0,28.496,,
2131,0,28.499,,
2132,0,28.509,,
2133,0,28.513,,
2134,0,28.487,,
2135,0,28.434,,
2136,0,28.365,,
2137,0,28.294,,
2138,0,28.223,,
2139,0,28.169,,
2140,0,28.165,,
2141,0,28.182,,
2142,8,28.226,,
2143,126,28.278,,
2144,325,28.358,,
2145,514,28.419,,
2146,657,28.448,,
2147,723,28.469,,
2148,734,28.468,,
2149,672,28.477,,
2150,539,28.5,,
2151,360,28.533,,
2152,163,28.585,,
2153,22,28.609,,
2154,0,28.627,,
2155,0,28.636,,
2156,0,28.629,,
2157,0,28.581,,
2158,0,28.519,,
2159,0,28.438,,
2160,0,28.34,,
2161,0,28.231,,
2162,0,28.156,,
2163,0,28.113,,
2164,0,28.105,,
2165,0,28.135,,
2166,5,28.184,,
2167,103,28.231,,
2168,292,28.285,,
2169,480,28.328,,
2170,625,28.36,,
2171,704,28.379,,
2172,715,28.371,,
2173,652,28.367,,
2174,522,28.382,,
2175,348,28.427,,
2176,155,28.49,,
2177,21,28.544,,
2178,0,28.572,,
2179,0,28.596,,
2180,0,28.617,,
2181,0,28.625,,
2182,0,28.605,,
2183,0,28.564,,
2184,0,28.503,,
2185,0,28.449,,
2186,0,28.401,,
2187,0,28.353,,
2188,0,28.331,,
2189,0,28.35,,
2190,4,28.373,,
2191,79,28.432,,
2192,236,28.523,,
2193,458,28.591,,
2194,578,28.62,,
2195,651,28.64,,
2196,659,28.652,,
2197,603,28.669,,
2198,501,28.711,,
2199,336,28.773,,
2200,155,28.839,,
2201,22,28.886,,
2202,0,28.924,,
2203,0,28.954,,
2204,0,28.943,,
2205,0,28.904,,
2206,0,28.843,,
2207,0,28.762,,
2208,0,28.687,,
2209,0,28.626,,
2210,0,28.567,,
2211,0,28.527,,
2212,0,28.496,,
2213,0,28.467,,
2214,5,28.434,,
2215,98,28.431,,
2216,279,28.477,,
2217,458,28.504,,
2218,598,28.514,,
2219,674,28.493,,
2220,685,28.472,,
2221,640,28.472,,
2222,530,28.507,,
2223,367,28.59,,
2224,174,28.691,,
2225,26,28.781,,
2226,0,28.871,,
2227,0,28.948,,
2228,0,28.992,,
2229,0,28.993,,
2230,0,28.957,,
2231,0,28.91,,
2232,0,28.829,,
2233,0,28.741,,
2234,0,28.661,,
2235,0,28.62,,
2236,0,28.591,,
2237,0,28.592,,
2238,7,28.615,,
2239,131,28.696,,
2240,332,28.832,,
2241,521,28.963,,
2242,667,29.08,,
2243,741,29.165,,
2244,748,29.231,,
2245,694,29.296,,
2246,573,29.343,,
2247,401,29.379,,
2248,202,29.429,,
2249,35,29.465,,
2250,0,29.502,,
2251,0,29.517,,
2252,0,29.508,,
2253,0,29.459,,
2254,0,29.39,,
2255,0,29.278,,
2256,0,29.172,,
2257,0,29.065,,
2258,0,28.988,,
2259,0,28.928,,
2260,0,28.898,,
2261,0,28.879,,
2262,6,28.873,,
2263,121,28.89,,
2264,299,28.917,,
2265,473,28.92,,
2266,584,28.887,,
2267,647,28.88,,
2268,667,28.869,,
2269,647,28.868,,
2270,541,28.921,,
2271,378,28.985,,
2272,175,29.053,,
2273,27,29.109,,
2274,0,29.137,,
2275,0,29.183,,
2276,0,29.203,,
2277,0,29.197,,
2278,0,29.158,,
2279,0,29.067,,
2280,0,28.964,,
2281,0,28.867,,
2282,0,28.805,,
2283,0,28.778,,
2284,0,28.781,,
2285,0,28.801,,
2286,5,28.826,,
2287,117,28.872,,
2288,312,28.943,,
2289,501,28.976,,
2290,647,28.996,,
2291,725,28.984,,
2292,736,28.982,,
2293,675,28.975,,
2294,543,28.982,,
2295,364,28.99,,
2296,168,28.997,,
2297,23,29,,
2298,0,29,,
2299,0,28.991,,
2300,0,28.995,,
2301,0,28.989,,
2302,0,28.967,,
2303,0,28.916,,
2304,0,28.857,,
2305,0,28.805,,
2306,0,28.75,,
2307,0,28.709,,
2308,0,28.685,,
2309,0,28.676,,
2310,4,28.692,,
2311,104,28.729,,
2312,293,28.797,,
2313,478,28.867,,
2314,620,28.931,,
2315,692,28.984,,
2316,703,29.023,,
2317,643,29.052,,
2318,519,29.076,,
2319,346,29.105,,
2320,156,29.127,,
2321,20,29.134,,
2322,0,29.149,,
2323,0,29.153,,
2324,0,29.155,,
2325,0,29.141,,
2326,0,29.117,,
2327,0,29.072,,
2328,0,28.989,,
2329,0,28.924,,
2330,0,28.857,,
2331,0,28.828,,
2332,0,28.821,,
2333,0,28.826,,
2334,4,28.834,,
2335,102,28.881,,
2336,285,28.957,,
2337,467,29.008,,
2338,607,29.047,,
2339,685,29.081,,
2340,690,29.113,,
2341,642,29.139,,
2342,508,29.199,,
2343,335,29.256,,
2344,149,29.316,,
2345,19,29.354,,
2346,0,29.378,,
2347,0,29.392,,
2348,0,29.376,,
2349,0,29.337,,
2350,0,29.274,,
2351,0,29.185,,
2352,0,29.073,,
2353,0,28.968,,
2354,0,28.865,,
2355,0,28.791,,
2356,0,28.762,,
2357,0,28.755,,
2358,2,28.767,,
2359,72,28.798,,
2360,210,28.842,,
2361,348,28.871,,
2362,464,28.906,,
2363,582,28.932,,
2364,622,28.956,,
2365,551,28.98,,
2366,439,29.03,,
2367,327,29.078,,
2368,148,29.115,,
2369,19,29.161,,
2370,0,29.192,,
2371,0,29.223,,
2372,0,29.236,,
2373,0,29.217,,
2374,0,29.179,,
2375,0,29.112,,
2376,0,29.033,,
2377,0,28.949,,
2378,0,28.887,,
2379,0,28.855,,
2380,0,28.828,,
2381,0,28.835,,
2382,3,28.865,,
2383,88,28.925,,
2384,255,28.975,,
2385,431,29,,
2386,567,29.031,,
2387,640,29.08,,
2388,651,29.123,,
2389,595,29.161,,
2390,476,29.208,,
2391,316,29.288,,
2392,142,29.34,,
2393,18,29.388,,
2394,0,29.415,,
2395,0,29.445,,
2396,0,29.464,,
2397,0,29.47,,
2398,0,29.464,,
2399,0,29.426,,
2400,0,29.382,,
2401,0,29.332,,
2402,0,29.286,,
2403,0,29.235,,
2404,0,29.217,,
2405,0,29.187,,
2406,3,29.161,,
2407,114,29.153,,
2408,295,29.182,,
2409,466,29.185,,
2410,600,29.182,,
2411,672,29.182,,
2412,688,29.178,,
2413,630,29.142,,
2414,503,29.136,,
2415,339,29.151,,
2416,155,29.179,,
2417,19,29.205,,
2418,0,29.23,,
2419,0,29.256,,
2420,0,29.287,,
2421,0,29.345,,
2422,0,29.373,,
2423,0,29.346,,
2424,0,29.28,,
2425,0,29.215,,
2426,0,29.141,,
2427,0,29.106,,
2428,0,29.116,,
2429,0,29.128,,
2430,2,29.157,,
2431,88,29.19,,
2432,266,29.243,,
2433,441,29.266,,
2434,576,29.267,,
2435,661,29.26,,
2436,679,29.236,,
2437,623,29.179,,
2438,514,29.165,,
2439,351,29.2,,
2440,165,29.257,,
2441,22,29.314,,
2442,0,29.352,,
2443,0,29.39,,
2444,0,29.409,,
2445,0,29.414,,
2446,0,29.396,,
2447,0,29.358,,
2448,0,29.311,,
2449,0,29.28,,
2450,0,29.22,,
2451,0,29.168,,
2452,0,29.148,,
2453,0,29.137,,
2454,2,29.128,,
2455,117,29.132,,
2456,309,29.201,,
2457,491,29.284,,
2458,630,29.369,,
2459,705,29.454,,
2460,717,29.524,,
2461,658,29.584,,
2462,536,29.62,,
2463,366,29.641,,
2464,174,29.657,,
2465,23,29.692,,
2466,0,29.71,,
2467,0,29.719,,
2468,0,29.72,,
2469,0,29.705,,
2470,0,29.667,,
2471,0,29.597,,
2472,0,29.492,,
2473,0,29.377,,
2474,0,29.282,,
2475,0,29.229,,
2476,0,29.215,,
2477,0,29.223,,
2478,1,29.241,,
2479,84,29.276,,
2480,212,29.336,,
2481,383,29.38,,
2482,502,29.41,,
2483,514,29.436,,
2484,549,29.449,,
2485,550,29.444,,
2486,467,29.479,,
2487,326,29.532,,
2488,144,29.581,,
2489,19,29.625,,
2490,0,29.664,,
2491,0,29.695,,
2492,0,29.695,,
2493,0,29.668,,
2494,0,29.606,,
2495,0,29.546,,
2496,0,29.467,,
2497,0,29.392,,
2498,0,29.329,,
2499,0,29.286,,
2500,0,29.264,,
2501,0,29.26,,
2502,2,29.248,,
2503,108,29.273,,
2504,286,29.365,,
2505,465,29.47,,
2506,590,29.552,,
2507,629,29.615,,
2508,600,29.632,,
2509,577,29.632,,
2510,460,29.624,,
2511,322,29.629,,
2512,125,29.66,,
2513,16,29.692,,
2514,0,29.743,,
2515,0,29.781,,
2516,0,29.816,,
2517,0,29.816,,
2518,0,29.796,,
2519,0,29.727,,
2520,0,29.635,,
2521,0,29.55,,
2522,0,29.479,,
2523,0,29.416,,
2524,0,29.39,,
2525,0,29.428,,
2526,0,29.44,,
2527,29,29.518,,
2528,150,29.64,,
2529,334,29.753,,
2530,473,29.843,,
2531,529,29.914,,
2532,544,29.952,,
2533,496,29.963,,
2534,371,29.963,,
2535,212,29.962,,
2536,62,29.954,,
2537,5,29.956,,
2538,0,29.959,,
2539,0,29.962,,
2540,0,29.963,,
2541,0,29.951,,
2542,0,29.907,,
2543,0,29.826,,
2544,0,29.732,,
2545,0,29.642,,
2546,0,29.57,,
2547,0,29.54,,
2548,0,29.534,,
2549,0,29.564,,
2550,0,29.61,,
2551,30,29.672,,
2552,99,29.735,,
2553,178,29.775,,
2554,202,29.84,,
2555,164,29.897,,
2556,125,29.929,,
2557,107,29.946,,
2558,150,29.982,,
2559,58,30.021,,
2560,25,30.064,,
2561,4,30.122,,
2562,0,30.145,,
2563,0,30.151,,
2564,0,30.133,,
2565,0,30.095,,
2566,0,30.018,,
2567,0,29.915,,
2568,0,29.789,,
2569,0,29.691,,
2570,0,29.592,,
2571,0,29.513,,
2572,0,29.458,,
2573,0,29.431,,
2574,1,29.42,,
2575,87,29.436,,
2576,248,29.507,,
2577,395,29.593,,
2578,514,29.664,,
2579,580,29.717,,
2580,593,29.74,,
2581,512,29.748,,
2582,358,29.757,,
2583,210,29.756,,
2584,76,29.765,,
2585,7,29.781,,
2586,0,29.797,,
2587,0,29.802,,
2588,0,29.809,,
2589,0,29.797,,
2590,0,29.763,,
2591,0,29.688,,
2592,0,29.592,,
2593,0,29.496,,
2594,0,29.418,,
2595,0,29.377,,
2596,0,29.366,,
2597,0,29.362,,
2598,1,29.362,,
2599,110,29.392,,
2600,297,29.433,,
2601,478,29.455,,
2602,617,29.471,,
2603,705,29.477,,
2604,715,29.463,,
2605,659,29.444,,
2606,542,29.447,,
2607,373,29.467,,
2608,181,29.485,,
2609,23,29.491,,
2610,0,29.497,,
2611,0,29.493,,
2612,0,29.472,,
2613,0,29.441,,
2614,0,29.383,,
2615,0,29.312,,
2616,0,29.225,,
2617,0,29.135,,
2618,0,29.057,,
2619,0,29.018,,
2620,0,29.007,,
2621,0,29.032,,
2622,0,29.064,,
2623,38,29.126,,
2624,124,29.197,,
2625,236,29.246,,
2626,312,29.286,,
2627,346,29.32,,
